11.1004,20.1223,0.0000
10.2074,17.2170,1.0000
10.6324,20.2000,0.0000
11.8104,17.9129,1.0000
7.6028,21.1112,0.0000
9.7148,23.1551,0.0000
10.8523,14.9189,1.0000
10.8776,18.6354,0.0000
8.8698,17.0362,1.0000
10.9686,20.1916,0.0000
10.4558,19.9723,0.0000
12.6028,17.3844,1.0000
9.4561,16.0436,1.0000
16.5386,20.7399,0.0000
8.8005,19.7588,0.0000
12.2464,22.8571,0.0000
11.8925,17.4114,1.0000
13.0810,15.9934,1.0000
13.9175,17.4666,1.0000
13.2958,21.7824,0.0000
9.5521,16.0395,1.0000
10.6854,20.0247,0.0000
15.0594,19.6858,0.0000
5.7631,17.2229,1.0000
12.5784,14.7101,1.0000
8.6778,21.6472,0.0000
17.0694,20.7227,0.0000
9.8506,16.3737,1.0000
11.1699,16.9177,1.0000
8.2207,18.6482,0.0000
8.7555,15.9582,1.0000
10.1518,15.4856,1.0000
11.9205,20.8896,0.0000
11.3604,17.2369,1.0000
12.4749,21.1414,0.0000
9.6158,17.3556,1.0000
10.2524,17.3408,1.0000
10.2714,19.7558,0.0000
8.3788,16.1493,1.0000
15.4054,15.2236,1.0000
11.6155,21.7270,0.0000
9.2453,21.3634,0.0000
16.9693,16.1881,1.0000
16.2648,15.4125,1.0000
11.0472,22.1773,0.0000
11.7378,13.1818,1.0000
18.4742,14.2565,1.0000
11.5702,15.9140,1.0000
12.0975,20.1240,0.0000
11.3322,17.5409,1.0000
11.5792,16.9075,1.0000
12.1086,16.3058,1.0000
9.1786,13.1388,1.0000
14.6633,20.0114,0.0000
7.5668,19.8983,0.0000
10.0087,19.9085,0.0000
11.3560,19.8753,0.0000
9.3850,20.2132,0.0000
11.4842,14.8951,1.0000
9.4576,17.0485,1.0000
11.7929,19.7148,0.0000
9.1457,17.6938,1.0000
13.6684,19.9926,0.0000
14.0933,15.4144,1.0000
9.9144,15.4668,1.0000
12.1294,15.6346,1.0000
13.3711,20.3051,0.0000
9.4340,15.5418,1.0000
11.7139,15.9389,1.0000
8.9298,21.2889,0.0000
13.0563,13.5584,1.0000
14.2726,21.9439,0.0000
9.7018,20.3597,0.0000
12.8929,22.2901,0.0000
11.8075,14.6136,1.0000
10.7877,18.8293,1.0000
11.2537,17.6119,1.0000
9.0892,14.4261,1.0000
12.1071,20.0921,0.0000
12.1031,16.6563,1.0000
10.7929,19.2872,0.0000
12.8386,21.1927,0.0000
10.4605,18.2342,1.0000
10.4320,17.5288,0.0000
12.0216,13.9122,1.0000
12.8085,19.2947,1.0000
14.3420,21.2238,0.0000
12.9875,16.7178,1.0000
6.8270,14.7143,1.0000
13.3231,20.5478,0.0000
12.0410,20.0539,0.0000
12.7681,20.6137,0.0000
9.7946,19.9624,0.0000
13.6706,21.7323,0.0000
11.9690,19.4005,0.0000
9.5368,21.8742,0.0000
16.4714,17.1152,1.0000
9.1593,20.3506,0.0000
9.1043,17.2400,1.0000
15.3559,21.6808,0.0000
11.1834,19.6309,0.0000
11.8006,20.6893,0.0000
11.4532,15.6718,1.0000
11.1401,15.5913,1.0000
11.6329,21.0078,0.0000
15.6749,21.6969,0.0000
11.3392,16.6529,1.0000
12.7363,17.7798,1.0000
10.9664,21.9359,0.0000
14.4228,15.8666,1.0000
10.2362,21.6959,0.0000
12.6834,20.4482,0.0000
12.6101,17.6396,1.0000
11.1804,18.0472,1.0000
11.7860,19.1530,0.0000
15.1209,21.3531,0.0000
8.3231,16.0950,1.0000
16.6643,14.8452,1.0000
10.4790,19.5100,0.0000
11.8075,17.4200,1.0000
13.9673,17.5495,1.0000
12.3340,20.4754,0.0000
10.6729,18.6310,0.0000
10.5301,18.0923,0.0000
9.7676,24.0487,0.0000
11.2532,22.1972,0.0000
11.0829,15.9314,1.0000
6.3340,16.8611,1.0000
9.6783,16.2542,1.0000
11.6817,20.4495,0.0000
12.6048,15.1933,1.0000
9.7244,15.4596,1.0000
11.5869,19.7239,0.0000
15.6235,19.2024,0.0000
10.4010,21.9817,0.0000
9.8581,19.5878,0.0000
11.4520,15.8313,1.0000
9.4636,18.5932,1.0000
14.9692,14.0029,1.0000
12.6999,22.5184,0.0000
9.0402,21.6409,0.0000
12.6496,15.7380,1.0000
12.1159,16.8676,1.0000
16.3473,19.0396,0.0000
15.7257,16.2148,1.0000
10.6040,16.7407,1.0000
12.0657,15.3009,1.0000
13.3726,18.1761,1.0000
11.8755,23.7376,0.0000
14.7996,19.5603,0.0000
8.6911,23.3036,0.0000
10.9625,19.8223,0.0000
7.8661,19.7305,0.0000
13.9508,20.2483,0.0000
11.2603,17.6977,1.0000
9.6801,21.4970,0.0000
6.7796,16.6821,1.0000
9.7450,17.7290,1.0000
11.2315,14.6625,1.0000
9.7429,15.5370,1.0000
9.8427,17.4678,1.0000
8.4085,19.3204,0.0000
10.3537,21.9439,0.0000
14.3039,20.1196,0.0000
11.0907,21.7157,0.0000
13.8866,16.3858,1.0000
11.4069,19.8676,0.0000
14.6174,17.9153,0.0000
11.1060,20.7616,0.0000
10.6230,18.0568,0.0000
11.5910,19.6202,0.0000
9.5297,14.3321,1.0000
9.6963,21.3764,0.0000
8.2585,15.5891,1.0000
12.3598,18.5301,1.0000
7.7901,21.5068,0.0000
12.9058,20.8198,0.0000
9.1633,20.9465,0.0000
10.1490,20.4471,0.0000
14.7229,15.2090,1.0000
8.5782,13.4287,1.0000
12.0152,17.8518,1.0000
6.6690,16.9898,1.0000
13.5674,14.1800,1.0000
12.6936,17.0000,1.0000
12.4433,20.7516,0.0000
12.9590,15.9453,1.0000
12.0009,15.7396,1.0000
9.9832,16.4960,1.0000
5.7953,21.4255,0.0000
11.0274,20.7206,0.0000
13.6803,16.9776,1.0000
14.3067,15.2271,1.0000
12.6619,20.1562,0.0000
11.4137,16.1494,1.0000
11.3562,16.1610,1.0000
11.0884,20.4865,0.0000
10.7249,15.9137,1.0000
8.9506,19.9260,0.0000
12.7121,21.4876,0.0000
