13.8209,21.3667,0.0000
12.0225,22.4066,0.0000
16.6875,16.4673,0.0000
12.6070,19.0982,0.0000
8.9807,15.9084,1.0000
8.4237,18.0838,1.0000
12.8614,20.3241,0.0000
13.9043,20.6464,0.0000
14.5105,19.7017,0.0000
10.7440,17.8868,1.0000
10.1669,19.9521,1.0000
6.9176,20.4987,1.0000
9.6391,18.8883,1.0000
12.4420,19.4791,0.0000
14.1403,18.3996,0.0000
8.8710,18.1090,1.0000
12.3732,21.8524,0.0000
9.8414,21.8859,0.0000
9.1640,17.1656,1.0000
9.5756,24.5488,0.0000
14.2394,23.5948,0.0000
7.8029,18.5896,1.0000
15.1495,20.9995,0.0000
11.9856,13.3680,1.0000
6.7291,20.9403,1.0000
11.2567,21.1532,0.0000
13.5252,21.0095,0.0000
9.3268,20.8699,0.0000
13.5279,19.8386,0.0000
17.0507,16.0798,0.0000
10.7661,15.6082,1.0000
12.2994,21.7556,0.0000
11.1943,21.4100,0.0000
8.2033,17.5936,1.0000
7.6716,18.9911,1.0000
10.6073,18.7530,0.0000
12.2049,18.7058,0.0000
15.4765,18.3627,0.0000
8.4560,17.2681,1.0000
11.8436,20.2257,0.0000
7.0569,20.7944,1.0000
9.0703,18.8641,1.0000
5.8889,16.9264,1.0000
10.5667,18.8438,0.0000
11.5975,19.5029,0.0000
10.6636,16.7161,1.0000
15.1316,19.4974,0.0000
11.2111,14.1473,1.0000
12.4677,19.2503,0.0000
13.3015,19.7818,0.0000
8.6647,18.1464,1.0000
6.5812,21.5999,1.0000
9.1471,13.8516,1.0000
7.5938,18.9921,1.0000
13.8000,19.3714,0.0000
9.6199,16.5932,1.0000
10.8863,15.5559,1.0000
5.5597,19.0737,1.0000
12.6360,16.8931,1.0000
11.0486,17.3990,1.0000
8.9559,19.2494,1.0000
12.1701,17.8595,1.0000
8.1355,17.5519,1.0000
9.9350,21.2124,0.0000
15.5099,21.8843,0.0000
11.3452,17.8116,1.0000
11.4468,17.6237,1.0000
11.1965,18.9821,0.0000
13.3318,15.8285,0.0000
11.9624,20.7784,0.0000
12.1295,20.2619,0.0000
6.1084,16.2968,1.0000
9.7196,18.4530,1.0000
12.3613,20.0182,0.0000
6.9555,17.2703,1.0000
13.5336,18.7958,0.0000
11.7174,17.0529,1.0000
9.7852,16.8941,1.0000
13.9807,21.2351,0.0000
14.2780,18.6051,0.0000
14.0770,13.9517,1.0000
10.5490,17.6519,1.0000
11.6955,22.2358,0.0000
13.4081,20.1256,0.0000
10.9946,17.4651,1.0000
9.0512,18.1017,1.0000
12.7269,12.8939,1.0000
12.5386,22.2204,0.0000
10.6315,23.0484,0.0000
9.4296,16.9249,1.0000
9.8177,16.8452,1.0000
9.5079,16.4795,1.0000
12.3973,19.1740,0.0000
12.9513,23.8291,0.0000
