13.0627,18.5016,1.0000
9.1807,15.6901,1.0000
11.0961,20.1695,0.0000
10.9621,16.2630,1.0000
15.4502,11.3056,1.0000
12.1710,19.3922,0.0000
15.2075,17.7148,0.0000
15.1127,13.7308,1.0000
11.9972,20.0724,0.0000
12.3212,22.0323,0.0000
11.1326,16.5693,1.0000
13.9396,16.4025,0.0000
13.6872,19.6640,0.0000
11.6542,17.6487,1.0000
13.3665,19.3210,0.0000
10.4091,13.4099,1.0000
11.2585,17.3785,1.0000
12.0356,21.8672,0.0000
12.2193,19.4840,0.0000
14.7702,18.4682,0.0000
10.4551,17.2623,1.0000
8.5338,17.3623,1.0000
16.4619,19.2943,0.0000
12.3136,23.3916,0.0000
12.7880,21.7100,0.0000
12.5418,15.4433,1.0000
12.2352,14.4987,1.0000
11.1467,15.5008,1.0000
8.0544,23.8535,0.0000
9.8227,22.9265,0.0000
11.1530,19.8527,0.0000
15.9998,16.5113,0.0000
10.6445,15.6714,1.0000
10.7797,17.4435,1.0000
12.6777,14.0061,1.0000
10.5857,15.8266,1.0000
10.4304,21.2406,0.0000
12.1689,20.3938,0.0000
12.2918,18.0637,1.0000
9.0376,18.2318,1.0000
15.4544,17.0141,0.0000
11.1626,13.6927,1.0000
11.5891,20.1953,0.0000
10.9047,20.9773,0.0000
5.9253,20.2300,1.0000
15.1451,14.7826,1.0000
6.4661,15.5366,1.0000
7.2695,17.5674,1.0000
9.4626,22.6775,0.0000
12.0951,19.7306,0.0000
11.3277,17.3286,1.0000
14.0757,20.4488,0.0000
11.6480,15.5063,1.0000
11.9293,16.1804,1.0000
9.3281,18.4186,1.0000
13.9095,19.7737,0.0000
16.0945,19.1280,0.0000
14.9199,17.7360,0.0000
10.8748,17.8216,1.0000
14.1772,12.7203,1.0000
17.0157,17.8881,0.0000
11.0112,22.0747,0.0000
13.2761,13.6774,1.0000
10.8814,18.9946,0.0000
11.9178,20.1983,0.0000
12.3263,14.2298,1.0000
11.5183,15.5257,1.0000
12.6642,20.0650,0.0000
7.7419,15.8432,1.0000
15.0273,18.1948,0.0000
10.9723,22.4176,0.0000
11.5014,24.0321,0.0000
10.4225,15.4142,1.0000
7.4073,16.1448,1.0000
10.4990,18.7571,1.0000
14.1563,18.6760,0.0000
9.0004,21.3501,0.0000
14.6335,21.0534,0.0000
13.1090,16.3638,1.0000
8.2638,16.9387,1.0000
8.4743,16.7223,1.0000
14.0491,14.3756,1.0000
11.4083,21.8605,0.0000
10.9234,17.8926,1.0000
12.3932,19.3732,0.0000
12.6591,16.0590,1.0000
10.4368,16.1427,1.0000
12.7776,19.5428,0.0000
14.1148,13.4113,1.0000
11.0608,18.8961,0.0000
9.2165,17.4904,1.0000
11.0289,18.2352,1.0000
6.2388,19.6313,1.0000
10.4883,18.5994,0.0000
10.5712,14.6462,1.0000
11.5074,17.8039,1.0000
9.7712,18.0027,1.0000
7.6537,17.9925,1.0000
12.9920,17.2508,1.0000
9.5808,18.4023,1.0000
10.7864,20.5868,0.0000
10.8356,15.0515,1.0000
13.6971,20.2676,0.0000
9.6268,18.6774,1.0000
12.9786,21.8786,0.0000
8.7663,20.2356,0.0000
11.3357,20.8293,0.0000
8.5224,18.5150,1.0000
10.4693,16.9483,1.0000
12.3885,19.0130,0.0000
11.3640,20.2647,0.0000
10.3000,16.1930,1.0000
12.8062,24.1391,0.0000
9.8866,16.4516,1.0000
12.7466,14.7256,1.0000
