12.7097,20.9587,0.0000
10.2973,19.7709,0.0000
16.2831,22.0974,0.0000
12.0749,21.4564,0.0000
10.5921,19.0862,0.0000
13.3714,18.6807,1.0000
9.4908,16.6718,1.0000
10.9581,20.9657,0.0000
13.6546,16.4969,1.0000
14.6413,18.7510,0.0000
12.1655,15.7649,1.0000
8.7388,19.6907,0.0000
7.0385,20.0224,0.0000
17.4131,16.3152,1.0000
9.6699,20.0400,0.0000
13.3935,20.8320,0.0000
14.9836,16.7217,1.0000
8.5496,22.5433,0.0000
12.7738,17.9652,1.0000
9.9670,19.4040,0.0000
7.3897,15.5312,1.0000
9.4133,17.1208,1.0000
10.8802,19.5193,0.0000
6.9130,15.5888,1.0000
11.9674,16.9912,1.0000
10.2835,22.0163,0.0000
11.8433,22.5304,0.0000
10.1402,15.6072,1.0000
9.0723,15.4305,1.0000
11.6987,19.5001,0.0000
13.7680,20.7990,0.0000
11.0349,19.8058,0.0000
15.0369,16.0739,1.0000
8.2743,20.5375,0.0000
17.3601,17.6913,1.0000
11.2873,17.9888,1.0000
10.1451,17.0829,1.0000
13.3769,17.1724,1.0000
9.0326,15.3636,1.0000
12.3482,16.0905,1.0000
8.9925,19.6163,0.0000
10.2488,15.1168,1.0000
7.1171,20.4530,0.0000
7.9381,20.8185,0.0000
11.9306,18.0221,1.0000
11.2767,19.6145,0.0000
11.7731,20.6328,0.0000
8.3693,23.4202,0.0000
8.2728,17.8033,0.0000
10.9567,15.2483,1.0000
10.9838,19.8001,0.0000
14.1431,20.7875,0.0000
15.7660,21.9766,0.0000
11.8840,15.6062,1.0000
16.1520,17.3952,1.0000
10.0896,21.9437,0.0000
12.7816,14.8345,1.0000
12.1724,20.4094,0.0000
9.4308,21.2688,0.0000
5.2112,19.8582,0.0000
9.1012,14.8582,1.0000
7.2033,15.7998,1.0000
14.7823,16.1997,1.0000
12.2362,21.1135,0.0000
19.3136,16.2151,1.0000
11.4472,19.7582,0.0000
8.9921,20.8205,0.0000
12.6346,16.5470,1.0000
10.6986,17.2944,0.0000
11.1498,20.4390,0.0000
10.4859,23.6653,0.0000
10.5670,20.3212,0.0000
10.8425,18.4786,0.0000
10.6729,19.9725,0.0000
10.5323,16.1806,1.0000
6.2679,15.7905,1.0000
12.2159,16.0292,1.0000
11.8072,20.9279,0.0000
12.4962,17.0915,1.0000
11.5978,22.7010,0.0000
8.2898,20.9061,0.0000
10.6475,17.8640,0.0000
14.0813,18.1364,1.0000
13.9788,17.6026,1.0000
10.2341,15.6281,1.0000
10.0891,19.6608,0.0000
11.5992,20.1499,0.0000
9.4857,15.3434,1.0000
14.6100,20.5755,0.0000
10.5128,20.5915,0.0000
14.5938,14.8712,1.0000
11.2025,20.7014,0.0000
11.4549,17.6719,1.0000
13.5190,21.8755,0.0000
10.6460,18.4214,0.0000
13.4018,15.6008,1.0000
7.9448,13.6428,1.0000
16.8803,16.7598,1.0000
11.6708,17.2527,1.0000
16.6392,18.4580,1.0000
14.3916,20.3871,0.0000
12.1566,20.8788,0.0000
9.9831,17.3100,1.0000
11.7407,15.9199,1.0000
10.5506,15.1125,1.0000
8.9452,20.9328,0.0000
12.1396,17.5590,1.0000
12.1176,20.6970,0.0000
10.2312,19.2203,0.0000
11.3994,15.8101,1.0000
12.3965,15.0228,1.0000
8.2803,18.5012,0.0000
10.3004,15.8682,1.0000
12.5385,16.8841,1.0000
10.0741,21.6897,0.0000
10.7055,18.6426,1.0000
13.0849,13.4335,1.0000
12.0038,16.2161,1.0000
9.4876,18.0719,1.0000
9.6113,19.1347,0.0000
14.3312,17.0844,1.0000
12.7388,22.1929,0.0000
11.2459,19.7136,0.0000
12.8593,18.1332,1.0000
12.6770,15.9722,1.0000
9.6737,19.4834,0.0000
11.7368,21.3126,0.0000
13.3041,16.1386,1.0000
16.0212,20.2847,0.0000
15.9937,15.0630,1.0000
7.5223,22.4218,0.0000
11.5861,19.2137,0.0000
11.8764,21.7084,0.0000
11.7800,14.8822,1.0000
10.4359,16.0281,1.0000
12.1441,18.0161,1.0000
9.5161,21.5875,0.0000
14.2379,22.2020,0.0000
13.1700,14.2124,1.0000
14.2610,14.1385,1.0000
